EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1810,Zaria,Benton,17-Aug-21,,Production Technician I,Stephen Richardson,zaria.benton@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Con,30-11-1994,MA,Engineer,Male,22860,Black,Divorced,Fully Meets,3
1811,Miley,Ortega,11-Jun-22,,Production Technician I,Catherine Baker,miley.ortega@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,"Production       ",Technology / It,11-12-1977,MA,Project Manager,Female,50910,Black,Divorced,Fully Meets,3
1812,Julia,Farmer,01-Oct-21,18-Jun-23,Production Technician I,William Hall III,julia.farmer@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,"Production       ",General - Con,29-04-1978,MA,Manager,Female,78363,Black,Widowed,Fully Meets,3
1814,Darnell,Ritter,11-Feb-22,,Production Technician I,Daniel Thomas,darnell.ritter@bilearner.com,PL,Active,Full-Time,Zone A,Part-Time,"Production       ",Wireline Construction,08-03-1980,MA,Laborer,Female,43420,Black,Widowed,Fully Meets,3
1815,Kierra,Lozano,22-Jun-20,,Production Technician I,Christopher Davis,kierra.lozano@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,"Production       ",Project Management - Con,13-05-1961,MA,Manager,Female,44224,Asian,Married,Fully Meets,3
1816,Jamari,Dunn,28-Aug-20,,Production Technician II,Ronald Castro,jamari.dunn@bilearner.com,NEL,Active,Contract,Zone A,Temporary,"Production       ",General - Con,10-05-1951,MA,Supervisor,Female,83618,Other,Single,Fully Meets,3
1817,Zoey,Page,06-May-19,09-Apr-22,Production Technician II,William Newman,zoey.page@bilearner.com,PL,Active,Contract,Zone A,Temporary,"Production       ",Aerial,07-01-1987,MA,Lineman,Female,41874,Other,Divorced,Fully Meets,3
1823,Abbigail,Blanchard,09-May-21,12-Nov-22,Production Technician I,Karen Pugh,abbigail.blanchard@bilearner.com,PL,Active,Contract,Zone A,Full-Time,"Production       ",Finance & Accounting,25-11-1960,MA,Assistant,Male,68971,Black,Widowed,Fully Meets,3
1825,Giana,Moore,16-May-21,14-May-23,Production Technician I,Stephen Neal,giana.moore@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,"Production       ",Splicing,05-12-1996,MA,Laborer,Male,45326,White,Married,Fully Meets,3
1830,Deangelo,Murillo,08-Dec-18,,Production Technician I,Patrick Carpenter,deangelo.murillo@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,"Production       ",Finance & Accounting,26-11-1960,MA,Administrative,Female,78846,Black,Married,Needs Improvement,3
1832,April,Bentley,03-Nov-19,,Production Technician I,Bradley Randall,april.bentley@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,"Production       ",Engineers,01-06-1956,MA,Engineer,Female,70743,White,Married,Needs Improvement,3
1838,Jayleen,Tran,08-Jul-19,,Production Technician I,Elizabeth Kaufman,jayleen.tran@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,"Production       ",Aerial,16-09-1958,MA,Laborer,Female,4188,White,Widowed,Exceeds,3
1839,Aydin,Perry,17-Aug-21,31-Aug-22,Production Technician I,Joshua Glenn,aydin.perry@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,"Production       ",People Services,29-03-1968,MA,Assistant,Female,74361,Other,Single,Exceeds,3
1844,Camryn,Fritz,11-Sep-19,,Production Technician I,Nicole Vasquez,camryn.fritz@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,"Production       ",General - Con,23-11-1964,MA,Model Assistant,Female,52114,Other,Single,Exceeds,3
1845,Amanda,Lambert,05-Mar-20,22-Aug-21,Production Technician I,Matthew Ramirez,amanda.lambert@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,"Production       ",Aerial,23-12-1941,MA,Laborer,Female,78947,Black,Single,Needs Improvement,3
1850,Breanna,Cardenas,15-Dec-19,25-Jun-21,Production Technician I,Ashley Orozco,breanna.cardenas@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,"Production       ",Aerial,23-10-1996,MA,Lineman,Female,78073,White,Married,PIP,3
1852,Elaine,Moon,15-Feb-19,28-Jul-23,Production Technician I,Christopher Ponce,elaine.moon@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,"Production       ",General - Con,18-10-1981,MA,Technician,Female,47682,Black,Single,PIP,3
1854,Leslie,Potts,25-Oct-20,18-Apr-22,Production Technician II,Joshua Evans,leslie.potts@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,"Production       ",Shop (Fleet),29-08-1962,MA,Mechanic,Female,68252,Asian,Married,PIP,3
1856,Matteo,Oneal,02-Aug-21,,Production Technician II,Nancy Valdez,matteo.oneal@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,19-09-1972,MA,Technician,Female,45723,Black,Widowed,Exceeds,3
1858,Lailah,Haney,07-May-19,27-Nov-19,Production Technician I,Ryan Baker,lailah.haney@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,"Production       ",Wireline Construction,20-02-1988,MA,Lineman,Female,16981,Asian,Widowed,Exceeds,3
1859,Mohamed,Gay,31-Dec-20,04-Mar-21,Production Technician I,Tammy Poole,mohamed.gay@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,"Production       ",Field Operations,14-12-1982,MA,Field Technician,Female,66623,Hispanic,Married,Exceeds,3
1861,Lorelei,Glass,11-Jun-20,,Production Technician I,Ana Harding,lorelei.glass@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,"Production       ",Wireline Construction,11-11-1951,MA,Apprentice,Male,97856,Black,Widowed,Exceeds,3
1864,Prince,Dickerson,03-Jun-23,18-Jul-23,Production Technician I,Karen Smith,prince.dickerson@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,"Production       ",Field Operations,26-05-1972,MA,Splicer,Female,51953,Hispanic,Married,Exceeds,3
1866,Cassie,Nolan,28-Feb-23,,Production Technician I,Kathleen Boyle,cassie.nolan@bilearner.com,EW,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,22-05-1980,MA,Operator,Male,81653,Asian,Divorced,Exceeds,3
1868,Briana,Wang,22-Mar-22,15-May-23,Production Technician I,Anthony Diaz,briana.wang@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,"Production       ",Field Operations,28-11-2000,MA,Laborer,Male,6756,Black,Single,Needs Improvement,3
1876,Rylee,Stevenson,14-Oct-22,02-Mar-23,Production Technician II,Terry Stevens,rylee.stevenson@bilearner.com,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,"Production       ",Field Operations,21-10-1943,MA,Operator,Female,40691,Hispanic,Single,Fully Meets,3
1877,Waylon,Pennington,30-Oct-21,,Production Technician II,Rachel Paul,waylon.pennington@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,"Production       ",General - Con,17-05-1961,MA,Foreman,Male,5750,Asian,Married,Fully Meets,3
1880,Sidney,Moran,09-Jul-21,28-Jan-23,Production Technician I,Alexandra Rice,sidney.moran@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",Project Management - Con,07-01-1966,MA,Foreman,Female,10781,Black,Widowed,Fully Meets,3
1882,Baron,Luna,09-Nov-21,13-Jan-23,Production Technician I,Christina Burgess,baron.luna@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,"Production       ",Fielders,06-02-1945,MA,Engineer,Female,91039,Asian,Divorced,Fully Meets,3
1886,Ahmed,Montgomery,04-Oct-22,05-Mar-23,Production Technician I,Daniel Guerra,ahmed.montgomery@bilearner.com,SVG,Active,Contract,Zone A,Temporary,"Production       ",Executive,06-12-1984,MA,Administrator,Male,79888,White,Single,Fully Meets,3
1892,Saniya,Buck,07-Aug-18,,Production Technician II,Nicholas Anderson,saniya.buck@bilearner.com,TNS,Active,Contract,Zone A,Temporary,"Production       ",Aerial,30-05-1986,MA,Technician,Female,91219,Asian,Single,Fully Meets,3
1893,Kristopher,Owen,11-Feb-20,,Production Technician II,Darryl Scott,kristopher.owen@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,"Production       ",General - Con,28-01-1976,MA,Clerk,Male,84422,White,Divorced,Fully Meets,3
1894,Hadley,Tapia,01-Jan-23,,Production Technician II,Clayton Wilson,hadley.tapia@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,23-05-1959,MA,Laborer,Male,12371,Other,Single,Fully Meets,3
1895,Lillie,Bush,07-Dec-22,,Production Technician II,Phillip Fernandez,lillie.bush@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,"Production       ",Wireline Construction,25-01-1989,MA,Lineman,Female,23076,White,Married,Fully Meets,3
1896,Lamont,Cook,13-Mar-23,,Production Technician II,Joshua Tapia,lamont.cook@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,"Production       ",Engineers,18-11-1951,MA,Engineer,Female,80925,Hispanic,Married,Fully Meets,3
1902,Sarahi,Raymond,08-Sep-20,19-Sep-22,Production Technician I,Samantha Hester,sarahi.raymond@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,"Production       ",Engineers,11-02-1952,MA,Project Manager,Male,86441,Other,Divorced,Fully Meets,3
1909,Tyree,Parsons,21-Oct-21,,Production Technician I,Heather Michael,tyree.parsons@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Con,15-10-1961,MA,Groundman,Female,68175,White,Widowed,Fully Meets,3
1916,Kadyn,Harrison,05-Feb-22,07-Feb-23,Production Technician II,Kevin Perkins,kadyn.harrison@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Full-Time,"Production       ",General - Con,25-09-1963,MA,Technician,Male,86671,Other,Divorced,Fully Meets,3
1919,Emilie,Donaldson,01-May-22,21-Nov-22,Production Technician I,Dylan Foster,emilie.donaldson@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Full-Time,"Production       ",Shop (Fleet),15-08-1990,MA,Shop,Female,7972,Other,Widowed,Fully Meets,3
1922,Tyrese,Sloan,29-Jul-20,,Production Technician I,Lisa Morrison,tyrese.sloan@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Con,11-02-1958,MA,Technician,Male,89245,Asian,Divorced,Fully Meets,3
1926,Grayson,Preston,27-Nov-19,,Production Technician I,Cheryl Anderson,grayson.preston@bilearner.com,SVG,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,02-01-2000,MA,Director,Male,95240,Black,Single,Fully Meets,3
1928,Elvis,Daniels,08-Aug-22,,Production Technician I,Cindy Phillips,elvis.daniels@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Con,17-03-1983,MA,Laborer,Female,89914,Hispanic,Widowed,Fully Meets,3
1929,Rose,Travis,27-Jul-23,,Production Technician I,James Lee,rose.travis@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,03-03-1988,MA,Coordinator,Female,97011,Asian,Widowed,Fully Meets,3
1932,John,Smith,24-Dec-19,12-Jun-22,Sales Manager,Emily Gaines,john.smith@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Sales,General - Sga,16-08-1977,MA,Project Manager,Male,1886,Other,Widowed,Fully Meets,3
1935,Jordin,Lozano,03-Jan-19,,Production Technician II,Brent Hickman,jordin.lozano@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Sales,Yard (Material Handling),01-12-1974,MA,Coordinator,Male,60994,Hispanic,Divorced,Fully Meets,3
1937,Maryjane,Choi,30-Mar-22,30-Jan-23,Production Technician II,Kayla Peterson,maryjane.choi@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Engineers,25-03-1957,PA,Technician,Female,34825,Asian,Single,Fully Meets,3
1938,Madalynn,Yates,23-Mar-20,,Production Technician II,Donna Gonzalez,madalynn.yates@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Sales,Splicing,18-03-1957,MA,Technician,Female,52524,Other,Single,Fully Meets,3
1940,Dario,Shaw,28-May-23,,Production Technician II,Stephanie Kerr,dario.shaw@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Sales,Engineers,07-08-1942,MA,Project Manager,Female,18285,Asian,Widowed,Fully Meets,3
1941,Deven,Frazier,03-Feb-21,,Production Technician II,Mackenzie Johnston,deven.frazier@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Sales,Engineers,06-10-1941,PA,Engineer,Female,13977,Hispanic,Widowed,Fully Meets,3
1942,Jett,Kent,30-Jul-19,09-Nov-22,Production Technician II,William Thompson,jett.kent@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Sales,Wireline Construction,11-02-1964,MA,Laborer,Female,37830,Other,Widowed,Fully Meets,3
1943,Zander,Aguilar,08-May-22,17-Nov-22,Production Technician II,Timothy Wheeler,zander.aguilar@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Sales,Shop (Fleet),23-03-1956,PA,Mechanic,Female,34057,White,Widowed,Fully Meets,3
1944,Alessandro,Chavez,12-May-20,,Production Technician II,Steve Macdonald,alessandro.chavez@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Sales,Field Operations,20-08-1963,PA,Technician,Female,80132,Asian,Married,Fully Meets,3
1945,Jaxson,Brady,28-Mar-19,10-Dec-22,Sales Manager,Christopher Murray DDS,jaxson.brady@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Engineers,17-02-1977,MA,Engineer,Female,36863,White,Married,Fully Meets,3
1946,Giovanni,Whitaker,22-Jul-19,,Production Technician II,James Mitchell,giovanni.whitaker@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Aerial,22-07-1956,PA,Lineman,Female,76522,Other,Widowed,Fully Meets,3
1949,Ashlynn,Duffy,30-Nov-19,,Sales Manager,Kimberly Washington,ashlynn.duffy@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Sales,Field Operations,04-04-1950,PA,Technician,Female,63764,Hispanic,Divorced,Fully Meets,3
1951,Lindsay,Copeland,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Aerial,09-10-1960,MA,Foreman,Female,32929,Asian,Married,Fully Meets,3
1952,Kristin,Mccarty,16-May-20,,Sales Manager,Abigail Marks,kristin.mccarty@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Sales,Underground,31-07-1989,PA,Laborer,Female,57392,Other,Divorced,Fully Meets,3
1955,Ludwick,Harrell,10-Oct-20,,Production Technician I,Jonathan Huber,ludwick.harrell@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,"Production       ",Field Operations,04-04-1998,MA,Engineer,Male,1776,White,Married,Fully Meets,3
1956,Courtney,Beatrice,15-May-21,,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,"Production       ",Billable Consultants,18-12-1958,MA,Engineer,Female,1915,Black,Married,Fully Meets,3
1960,Thomas,Rhoads,03-Nov-18,,Production Technician I,Sean Scott,thomas.rhoads@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,"Production       ",Aerial,26-05-1948,MA,Administrator,Male,2176,White,Divorced,Fully Meets,3
1961,Nina,Panjwani,11-Oct-18,04-May-22,Production Technician I,Matthew Hawkins,nina.panjwani@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,"Production       ",General - Eng,17-07-1945,MA,Drafter,Female,2351,Black,Married,Fully Meets,3
1965,Julissa,Hunts,23-Feb-22,,Production Technician II,Pamela Smith,julissa.hunts@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,"Production       ",General - Con,31-07-1949,MA,Specialist,Female,2021,White,Widowed,Fully Meets,3
1967,Dawn,Motlagh,29-Jan-19,,Production Technician I,Molly Freeman,dawn.motlagh@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,"Production       ",General - Con,11-12-1994,MA,Flagger,Female,2453,Other,Single,Fully Meets,3
1969,Allison,Lydon,17-Jan-21,08-Jun-21,Production Technician I,Derek Vargas,allison.lydon@bilearner.com,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,"Production       ",General - Con,10-02-1975,MA,Foreman,Female,2122,White,Single,Fully Meets,3
1972,Joe,Smith,04-Dec-21,07-Jan-22,Production Technician II,Caroline Little,joe.smith@bilearner.com,EW,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,23-01-1996,MA,Laborer,Male,2045,Asian,Single,Fully Meets,3
1974,Jene'ya,Darson,14-Apr-21,,Production Technician I,Robert Joseph,jene'ya.darson@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,"Production       ",Aerial,29-12-1968,MA,Supervisor,Female,2110,White,Widowed,Fully Meets,3
1975,Hunter,Cannon,14-Apr-19,,Production Technician I,Logan Ball,hunter.cannon@bilearner.com,SVG,Active,Contract,Zone A,Temporary,"Production       ",Project Management - Con,31-10-1941,MA,Manager,Female,10062,Other,Divorced,Fully Meets,3
1981,Ayanna,Short,08-Apr-21,16-Jul-23,Production Technician I,Amanda Mills,ayanna.short@bilearner.com,NEL,Active,Contract,Zone A,Temporary,"Production       ",General - Con,14-11-1993,MA,Foreman,Male,19755,Black,Divorced,Fully Meets,3
1988,Juliana,Dyer,23-Nov-18,19-Aug-19,Production Technician I,Lisa Jones,juliana.dyer@bilearner.com,TNS,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,26-10-1989,MA,Laborer,Female,97548,Black,Single,Fully Meets,3
1989,Alec,Stephens,25-Feb-20,,Production Technician II,Jessica Garcia,alec.stephens@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,"Production       ",Field Operations,14-06-2000,MA,Groundman,Female,51952,Other,Married,Fully Meets,3
1992,Shamar,Delgado,20-May-19,30-Mar-21,Production Technician II,Melissa Welch,shamar.delgado@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,"Production       ",General - Con,25-02-1950,MA,Laborer,Female,74114,White,Divorced,Fully Meets,3
1993,Emmanuel,Huang,16-Oct-20,12-Feb-21,Production Technician II,James Ferguson,emmanuel.huang@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,21-07-1972,MA,Technician,Female,54589,Hispanic,Divorced,Fully Meets,3
1994,Brenna,Decker,01-Jul-22,03-Nov-22,Production Technician II,Michael Pope,brenna.decker@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,"Production       ",General - Con,29-12-1988,MA,Lineman,Female,43526,Other,Single,Fully Meets,3
1995,Averie,Wolfe,17-Dec-22,,Production Technician II,Brandon Jones,averie.wolfe@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,06-08-1978,MA,Driller,Female,22396,Other,Married,Fully Meets,3
1996,Gaige,Marsh,24-Oct-21,21-Nov-21,Production Technician II,Carrie Davidson,gaige.marsh@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,"Production       ",Aerial,10-07-1992,MA,Lineman,Female,92216,White,Single,Fully Meets,3
1999,Kayla,Gibbs,17-Oct-21,12-Nov-22,Production Technician II,Leslie Hernandez,kayla.gibbs@bilearner.com,PL,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,22-06-1943,MA,Locator,Female,65306,Other,Widowed,Fully Meets,3
2000,Jocelyn,Jackson,13-May-22,12-Sep-22,Production Technician I,Judith Ryan,jocelyn.jackson@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Con,07-07-1963,MA,Flagger,Female,29557,Black,Widowed,Fully Meets,3
2008,Kaila,Johnston,15-Jul-19,13-Jan-20,Production Technician I,Michelle Taylor,kaila.johnston@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,"Production       ",Field Operations,03-09-1941,MA,Lineman,Female,67443,Asian,Widowed,Fully Meets,3
2013,Zariah,Ritter,07-Jul-19,27-Mar-21,Production Technician I,Crystal Johnson,zariah.ritter@bilearner.com,TNS,Active,Contract,Zone A,Temporary,"Production       ",General - Con,08-04-1952,MA,Foreman,Female,61363,Black,Widowed,Fully Meets,3
2020,Angelique,Mathis,08-May-21,05-Aug-22,Production Technician II,Allison Fox,angelique.mathis@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,"Production       ",Wireline Construction,14-02-1946,MA,Billing,Female,47869,Black,Widowed,Fully Meets,3
2021,Marlee,Woods,29-Nov-22,,Production Technician II,Christine Salas,marlee.woods@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,"Production       ",Field Operations,11-12-1955,MA,Foreman,Female,54120,Asian,Widowed,Fully Meets,3
2026,Ishaan,Schaefer,13-May-23,10-Jun-23,Production Technician I,James White,ishaan.schaefer@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,26-02-1970,MA,Locator,Female,5306,Hispanic,Married,Fully Meets,3
2027,Liam,Figueroa,22-May-19,,Production Technician I,Michael Ortiz,liam.figueroa@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,"Production       ",Fielders,04-08-1974,MA,Engineer,Female,42458,Black,Single,Fully Meets,3
2033,Nico,Villarreal,12-May-22,,Production Technician I,Christopher White,nico.villarreal@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,"Production       ",General - Con,28-01-1991,MA,Laborer,Female,47570,White,Divorced,Fully Meets,3
2036,Joey,Montes,26-Jun-22,,Production Technician I,Melinda Brown,joey.montes@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,"Production       ",Aerial,18-02-1942,MA,Laborer,Female,1372,Asian,Single,Fully Meets,3
2038,Weston,Rios,02-Sep-18,,Production Technician I,Pamela Calderon,weston.rios@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,"Production       ",Splicing,04-05-2001,MA,Foreman,Female,81445,Black,Married,Fully Meets,3
2045,Itzel,Nunez,21-Sep-21,,Production Technician II,Ricky Reyes,itzel.nunez@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,"Production       ",Fielders,19-11-1976,MA,Engineer,Female,39813,Other,Divorced,Fully Meets,3
2047,Gwendolyn,Gray,13-Dec-22,,Production Technician II,Jacob Smith,gwendolyn.gray@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,"Production       ",Aerial,23-08-1966,MA,Laborer,Female,26502,White,Single,Fully Meets,3
2049,Corinne,Navarro,06-Oct-20,,Production Technician II,Thomas Richard,corinne.navarro@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,07-05-1942,MA,Laborer,Female,93573,Asian,Widowed,Fully Meets,3
2055,Beau,Olsen,25-Nov-20,,Production Technician I,Jamie Hernandez,beau.olsen@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,"Production       ",Engineers,19-07-1989,MA,Executive,Female,70318,White,Divorced,Fully Meets,3
2056,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,25-07-1957,MA,Laborer,Female,69455,White,Divorced,Fully Meets,3
2058,Brady,Boyd,17-Apr-22,03-Jun-22,Production Technician I,Stephanie Morales,brady.boyd@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,"Production       ",Field Operations,13-01-1984,MA,Laborer,Male,9125,White,Divorced,Fully Meets,3
2061,King,Garrison,12-Dec-18,,Production Technician I,Natasha Dennis,king.garrison@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,"Production       ",Engineers,06-08-1946,MA,Field Project Manager,Female,55355,Other,Married,Fully Meets,3
2066,Ellie,Holder,04-Aug-23,04-Aug-23,Production Technician II,Lisa Bryant,ellie.holder@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,"Production       ",Project Management - Con,25-05-1989,MA,Manager,Female,71853,Asian,Single,Fully Meets,3
2070,Branson,Schneider,02-Jul-22,,Production Technician II,David Collins,branson.schneider@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,20-02-1969,MA,Operator,Female,38800,White,Divorced,Fully Meets,3
2071,Maren,Whitehead,04-Jan-23,,Production Technician II,Jessica Matthews,maren.whitehead@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,"Production       ",Wireline Construction,14-05-1977,MA,Laborer,Female,72287,White,Widowed,Fully Meets,3
2072,Gilbert,Hensley,08-Jul-23,,Production Technician II,William Walters,gilbert.hensley@bilearner.com,WBL,Active,Contract,Zone A,Temporary,"Production       ",Project Management - Con,07-09-1980,MA,Engineer,Female,37599,White,Single,Fully Meets,3
2075,Oliver,Richardson,30-Oct-18,,Production Technician I,Vicki Ortega,oliver.richardson@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,"Production       ",Project Management - Con,13-10-1976,MA,Manager,Female,88221,Other,Married,Fully Meets,3
2076,Nathalia,Larson,07-Dec-21,02-Jan-23,Production Technician I,David Simpson,nathalia.larson@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,27-07-1943,MA,Project Manager,Female,83667,Black,Divorced,Fully Meets,3
2077,Laurel,Chan,18-Nov-20,13-Feb-21,Production Technician I,Christina Serrano,laurel.chan@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,"Production       ",General - Con,25-12-1943,MA,Foreman,Female,50403,Asian,Married,Fully Meets,3
2081,Vicente,Hansen,09-May-20,,Production Technician I,Kaylee Gross,vicente.hansen@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,"Production       ",Engineers,08-06-1988,MA,Supervisor,Female,84354,Asian,Married,Fully Meets,3
2086,Eliza,Munoz,31-May-21,12-Nov-21,Production Technician I,Steven Short,eliza.munoz@bilearner.com,PL,Active,Contract,Zone A,Part-Time,"Production       ",General - Con,14-11-1978,MA,Laborer,Female,26272,Asian,Divorced,Fully Meets,3
2087,Arianna,Durham,21-Nov-19,24-Jun-20,Production Technician I,Drew Hawkins,arianna.durham@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,"Production       ",Field Operations,19-12-1959,MA,Laborer,Female,11105,Black,Widowed,Fully Meets,3
2093,Carlee,Lang,08-Sep-20,24-Aug-22,Production Technician II,Harold Mccullough,carlee.lang@bilearner.com,PL,Active,Contract,Zone A,Temporary,"Production       ",General - Con,06-05-1948,MA,Technician,Female,18116,Hispanic,Married,Fully Meets,3
2095,Lyric,Solomon,14-Jul-23,16-Jul-23,Production Technician II,Allen Mckinney,lyric.solomon@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,"Production       ",Project Management - Con,19-10-1997,MA,Manager,Female,60616,Other,Divorced,Fully Meets,3
2100,Lucy,Santos,13-Sep-22,,Production Technician I,Tracey Jackson,lucy.santos@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,"Production       ",Aerial,24-11-1944,MA,Coordinator,Female,26880,Other,Divorced,Exceeds,4
2103,Nola,Sellers,02-Oct-20,,Production Technician I,Stephen Lester,nola.sellers@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,25-12-1986,MA,Construction Manager,Female,49149,Asian,Widowed,Exceeds,5
2104,Andre,Fields,14-Sep-20,,Production Technician I,Ana Trujillo,andre.fields@bilearner.com,TNS,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,19-08-1949,MA,Laborer,Female,73771,Hispanic,Widowed,Exceeds,2
