EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1783,Destiney,Pearson,09-Jun-21,,Production Technician I,Julie Smith,destiney.pearson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Con,07-12-1981,MA,Laborer,Female,27170,White,Widowed,Fully Meets,3
1785,Miley,Gutierrez,17-Jun-23,,Production Technician I,Michael Mcgee PhD,miley.gutierrez@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,"Production       ",Technology / It,17-01-1950,MA,Director,Female,39152,White,Widowed,Fully Meets,3
1788,Jakayla,Hall,11-Jul-20,,Production Technician I,Reginald Hernandez,jakayla.hall@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,08-02-1976,MA,Engineer,Male,50833,Other,Divorced,Fully Meets,3
1789,Jayson,Ferguson,22-Apr-23,,Production Technician I,Danielle Smith,jayson.ferguson@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,"Production       ",Engineers,17-02-1963,MA,Engineer,Male,54218,Other,Widowed,Fully Meets,3
1792,Sawyer,Oliver,21-May-19,,Production Technician I,Brittany Olson,sawyer.oliver@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,"Production       ",Project Management - Eng,02-04-1950,MA,Planner,Male,6449,Black,Divorced,Fully Meets,3
1799,Aliyah,Schmitt,04-Sep-22,30-May-23,Production Technician II,Alexandra Clark,aliyah.schmitt@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,"Production       ",Field Operations,19-02-1989,MA,Technician,Male,12152,Black,Married,Fully Meets,3
1800,Kyan,Morrison,18-Oct-19,19-Apr-21,Production Technician I,Bethany Wilkerson,kyan.morrison@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,"Production       ",Wireline Construction,05-04-1976,MA,Lineman,Female,57065,Black,Divorced,Fully Meets,3
1801,Rayan,Stephenson,25-Jul-21,23-Jan-23,Production Technician I,Brian Archer,rayan.stephenson@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,"Production       ",General - Con,06-08-1989,MA,Technician,Female,17441,Hispanic,Married,Fully Meets,3
1803,Stephany,Neal,11-Nov-19,02-Aug-23,Production Technician I,William Cooper,stephany.neal@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,"Production       ",General - Eng,11-05-1982,MA,Billing,Female,69859,Other,Divorced,Fully Meets,3
1807,Jeramiah,Schwartz,04-Sep-19,,Production Technician I,Christina Hayden,jeramiah.schwartz@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,"Production       ",Yard (Material Handling),13-11-1979,MA,Lineman,Female,94163,White,Widowed,Fully Meets,3
1809,Nathalia,Good,19-Dec-22,19-May-23,Production Technician I,John Jordan,nathalia.good@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,"Production       ",Yard (Material Handling),24-11-1966,MA,Supervisor,Female,21417,Other,Divorced,Fully Meets,3
1813,Valentin,Lam,04-Aug-20,,Production Technician I,James Meyer,valentin.lam@bilearner.com,NEL,Active,Contract,Zone C,Temporary,"Production       ",Aerial,12-01-1980,MA,Lineman,Female,61521,Other,Divorced,Fully Meets,3
1818,Kendra,Velez,08-Jul-21,,Production Technician II,Kenneth Miller,kendra.velez@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,"Production       ",Yard (Material Handling),07-01-1956,MA,Laborer,Male,32718,Hispanic,Widowed,Fully Meets,3
1820,Toby,Cooley,04-May-23,,Production Technician I,Kenneth Elliott,toby.cooley@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,"Production       ",Shop (Fleet),01-02-1980,MA,Shop,Female,74525,Black,Divorced,Fully Meets,3
1822,Cortez,Pena,26-Mar-22,,Production Technician I,Lisa Hernandez,cortez.pena@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,"Production       ",Wireline Construction,24-12-1950,MA,Groundman,Female,5184,Black,Widowed,Fully Meets,3
1827,Jessie,Church,19-Sep-21,14-Sep-22,Production Technician I,Glenda Williams,jessie.church@bilearner.com,EW,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,21-05-1982,MA,Operator,Female,18674,Other,Widowed,Needs Improvement,3
1834,Dereon,Huffman,31-Jul-20,05-Apr-21,Production Technician II,Joseph Diaz,dereon.huffman@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,"Production       ",Project Management - Con,13-09-1978,MA,Coordinator,Female,80929,White,Divorced,Needs Improvement,3
1843,Saige,Jones,08-Apr-23,,Production Technician I,Samantha French,saige.jones@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,"Production       ",Engineers,12-01-1963,MA,Engineer,Male,43130,Hispanic,Married,Needs Improvement,3
1846,Winston,Callahan,02-Dec-19,,Production Technician I,Sarah Delacruz,winston.callahan@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,"Production       ",Aerial,24-11-1946,MA,Foreman,Male,85558,Black,Single,Needs Improvement,3
1847,Maverick,Lang,03-Dec-22,24-Dec-22,Production Technician I,Lee Lucas,maverick.lang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,"Production       ",Project Management - Con,16-10-2000,MA,Project Manager,Male,16653,Other,Divorced,Needs Improvement,3
1848,Harold,Reid,23-Dec-21,,Production Technician I,Lisa Reed,harold.reid@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,"Production       ",Engineers,17-10-2000,MA,Engineer,Male,40621,Black,Divorced,PIP,3
1857,Erik,Graham,13-Nov-21,17-Mar-23,Production Technician II,David Garcia,erik.graham@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Temporary,"Production       ",Billable Consultants,04-06-1956,MA,Engineer,Male,93336,Other,Divorced,Exceeds,3
1862,Marie,Moyer,30-Aug-21,,Production Technician I,Thomas Davis,marie.moyer@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,"Production       ",Aerial,25-03-1985,MA,Laborer,Male,25103,Other,Single,Exceeds,3
1863,Amari,Bowen,04-Nov-19,29-Dec-21,Production Technician I,Jennifer Boone,amari.bowen@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,"Production       ",Engineers,18-09-1987,MA,Engineer,Female,87036,Other,Single,Exceeds,3
1865,Lane,Church,14-Feb-21,,Production Technician I,Jamie Anderson,lane.church@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,24-05-1969,MA,Lineman,Female,67354,Asian,Single,Exceeds,3
1869,Salma,Blackwell,11-Nov-19,,Production Technician I,Robert Adams,salma.blackwell@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,"Production       ",Catv,25-01-1982,MA,Foreman,Female,70511,Asian,Married,Exceeds,3
1871,Lindsay,Becker,23-Aug-21,,Production Technician I,Andrew Calderon,lindsay.becker@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,"Production       ",Wireline Construction,09-08-1996,MA,Laborer,Female,51310,White,Widowed,Fully Meets,3
1873,Nathalie,Rivera,20-Jul-19,28-Aug-19,Production Technician II,Christine Larson,nathalie.rivera@bilearner.com,BPC,Active,Contract,Zone C,Temporary,"Production       ",Engineers,23-01-1960,MA,Technician,Female,76588,Black,Married,Fully Meets,3
1875,Taylor,Mann,04-Jan-21,04-Mar-23,Production Technician II,Patricia Robbins,taylor.mann@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,"Production       ",General - Con,01-08-1953,MA,Foreman,Male,24806,Other,Single,Fully Meets,3
1884,Sophie,Horne,16-Mar-19,,Production Technician I,Alicia Gonzalez,sophie.horne@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Eng,24-07-2000,MA,Engineer,Female,57831,Other,Married,Fully Meets,3
1887,Esther,Spears,23-Mar-22,,Production Technician I,Ashley Clark,esther.spears@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,"Production       ",Field Operations,13-09-1997,MA,Tower Hand,Male,78957,White,Divorced,Fully Meets,3
1891,William,Douglas,25-Mar-20,,Production Technician I,Wendy Elliott,william.douglas@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,"Production       ",Aerial,24-06-1946,MA,Labor,Female,6790,Hispanic,Married,Fully Meets,3
1897,Danna,Rollins,14-Nov-21,,Production Technician II,Lauren Wilson,danna.rollins@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,"Production       ",Field Operations,20-07-1948,MA,Laborer,Male,38371,Asian,Divorced,Fully Meets,3
1898,Shaun,Velazquez,05-Jun-19,20-Oct-20,Production Technician I,Benjamin Lang,shaun.velazquez@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,"Production       ",Field Operations,14-01-1997,MA,Laborer,Female,5154,White,Single,Fully Meets,3
1899,Kolton,Duarte,12-Dec-20,28-May-23,Production Technician I,Ashley Cannon,kolton.duarte@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,06-09-1982,MA,Laborer,Female,57914,Asian,Married,Fully Meets,3
1903,Taylor,Wiggins,14-Dec-20,07-Dec-21,Production Technician I,Roger Lynch,taylor.wiggins@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,11-04-1960,MA,Foreman,Female,39875,Black,Divorced,Fully Meets,3
1904,Ezra,Zhang,07-Nov-22,,Production Technician I,Brenda Rodriguez,ezra.zhang@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,"Production       ",General - Con,11-10-1982,MA,Laborer,Female,73332,Asian,Widowed,Fully Meets,3
1907,Wade,Wiggins,16-May-22,,Production Technician I,Charles Allen,wade.wiggins@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,"Production       ",Field Operations,04-11-1988,MA,Operator,Male,89719,Asian,Widowed,Fully Meets,3
1910,Adrian,Murray,05-Jan-19,,Production Technician I,Jose Gomez,adrian.murray@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,"Production       ",General - Eng,07-11-1942,MA,Drafter,Female,48973,Hispanic,Divorced,Fully Meets,3
1921,Kenya,Decker,06-Sep-21,02-Jul-23,Production Technician I,Danny Howard,kenya.decker@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,"Production       ",Engineers,27-07-1994,MA,Engineer,Male,10345,Other,Married,Fully Meets,3
1927,Turner,Bradley,03-Nov-22,02-Apr-23,Production Technician I,Jeffrey Peters,turner.bradley@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,"Production       ",Field Operations,06-04-1976,MA,Technician,Male,4497,Hispanic,Married,Fully Meets,3
1930,Frank,Williams,15-Jul-23,,Production Technician I,Kelly Vaughn,frank.williams@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,"Production       ",General - Con,26-08-1986,MA,Technician,Female,70906,Asian,Single,Fully Meets,3
1933,Lynn,Daneault,08-Mar-19,,Sales Manager,Laura Smith,lynn.daneault@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Sales,Aerial,01-11-1989,VT,Lineman,Female,5473,Black,Widowed,Fully Meets,3
1939,Angelina,Peck,06-Jun-19,,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Sales,Field Operations,05-03-1942,PA,Engineer,Female,19068,Asian,Married,Fully Meets,3
1947,Karen,Goodman,17-Sep-20,,Sales Manager,John Chavez,karen.goodman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Sales,General - Sga,21-07-1982,PA,Manager,Female,42775,White,Single,Fully Meets,3
1950,Lilliana,Walker,21-Jul-23,21-Jul-23,Production Technician II,Stephanie Anderson,lilliana.walker@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,"Production       ",Splicing,24-03-1958,PA,Splicer,Female,30495,Asian,Married,Fully Meets,3
1954,Lenora,Tejeda,18-Feb-19,31-Oct-22,Production Technician II,Heather Riley,lenora.tejeda@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,"Production       ",Finance & Accounting,22-07-1968,MA,Administration,Female,2129,Other,Divorced,Fully Meets,3
1957,Melisa,Gerke,13-May-19,30-May-22,Production Technician I,Jimmy Cox,melisa.gerke@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,"Production       ",Field Operations,15-02-1975,MA,Manager,Female,2330,Asian,Widowed,Fully Meets,3
1962,Megan,Faller,25-Jun-23,25-Jul-23,Production Technician II,Susan Gilbert,megan.faller@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,"Production       ",General - Con,18-02-1951,MA,Clerk,Female,1824,Other,Divorced,Fully Meets,3
1966,Kristie,Nowlan,31-May-19,,Production Technician II,Jessica Klein,kristie.nowlan@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,"Production       ",General - Con,04-03-1971,MA,Technician,Female,1040,Other,Widowed,Fully Meets,3
1970,Trina,Alagbe,21-Apr-22,21-Apr-22,Production Technician I,Mark Bradley,trina.alagbe@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,"Production       ",Field Operations,17-04-1952,MA,Foreman,Female,1886,Other,Single,Fully Meets,3
1971,Betsy,Bondwell,15-Sep-18,14-Jul-23,Production Technician II,Christopher Rodriguez,betsy.bondwell@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,"Production       ",General - Con,10-02-1994,MA,Lineman,Female,2210,Other,Divorced,Fully Meets,3
1976,Jon,Lynn,09-Jan-21,,Production Technician I,Steven Ramos,jon.lynn@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,"Production       ",Finance & Accounting,16-02-1945,MA,Administration,Female,82592,White,Single,Fully Meets,3
1980,Arianna,Horton,10-Nov-21,,Production Technician I,Heather Ramirez,arianna.horton@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,"Production       ",General - Con,16-06-1990,MA,Manager,Female,37701,Hispanic,Married,Fully Meets,3
1982,Steve,Charles,14-Nov-18,,Production Technician I,Jordan Cox,steve.charles@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,"Production       ",General - Sga,24-05-1980,MA,Manager,Female,48632,Hispanic,Married,Fully Meets,3
1983,Ricardo,Bruce,14-Mar-20,22-Oct-22,Production Technician I,Daniel Huff,ricardo.bruce@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,"Production       ",General - Con,26-11-1956,MA,Laborer,Female,31391,Asian,Widowed,Fully Meets,3
1986,Sage,Mercer,15-Aug-22,,Production Technician I,Samantha Wyatt,sage.mercer@bilearner.com,EW,Active,Contract,Zone C,Full-Time,"Production       ",Executive,18-02-1949,MA,Director,Female,21326,Black,Divorced,Fully Meets,3
1987,Chase,Horn,09-Nov-18,,Production Technician I,Richard Davis II,chase.horn@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,"Production       ",General - Sga,27-05-1967,MA,Administrator,Female,75570,White,Single,Fully Meets,3
1990,Adriana,Weber,16-May-20,18-May-22,Production Technician II,Jacqueline Jackson,adriana.weber@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,"Production       ",Field Operations,18-09-1947,MA,Laborer,Female,46806,Black,Divorced,Fully Meets,3
1998,Amiyah,Beasley,24-Mar-22,,Production Technician II,Kathleen Gonzalez,amiyah.beasley@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,"Production       ",General - Con,21-02-1999,MA,Laborer,Female,34377,Black,Widowed,Fully Meets,3
2006,Samson,Meza,19-Sep-21,,Production Technician I,Renee Valentine,samson.meza@bilearner.com,NEL,Active,Contract,Zone C,Temporary,"Production       ",Executive,23-10-1973,MA,Chief Operating Officer,Male,72825,Other,Married,Fully Meets,3
2007,Deacon,Bass,15-Dec-20,,Production Technician I,Elizabeth Stewart,deacon.bass@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,"Production       ",Splicing,05-05-1979,MA,Splicer,Female,10308,Black,Widowed,Fully Meets,3
2009,Cayden,Maynard,17-Nov-21,,Production Technician I,Alexander Parker,cayden.maynard@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,"Production       ",Project Management - Con,01-10-1997,MA,Engineer,Female,9141,White,Widowed,Fully Meets,3
2016,Angela,Kaufman,08-Apr-21,,Production Technician II,Amy Durham,angela.kaufman@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,01-10-1958,MA,Lineman,Female,66919,White,Widowed,Fully Meets,3
2018,Anya,Morton,09-Mar-22,18-May-23,Production Technician II,Kimberly Roth,anya.morton@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,"Production       ",Yard (Material Handling),27-01-1986,MA,Runner,Female,86107,Asian,Divorced,Fully Meets,3
2019,Emery,Peck,26-Mar-22,,Production Technician II,Danielle Little,emery.peck@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,"Production       ",Field Operations,08-01-1977,MA,Laborer,Female,65810,White,Widowed,Fully Meets,3
2023,Sophie,Moran,29-Jan-22,23-Apr-22,Production Technician II,Sara Chapman,sophie.moran@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Con,04-08-1962,MA,Foreman,Female,31287,Hispanic,Divorced,Fully Meets,3
2024,Yair,Snyder,06-Jul-21,14-Mar-22,Production Technician II,Troy Price,yair.snyder@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,"Production       ",Field Operations,25-03-1991,MA,Coordinator,Female,5063,Asian,Single,Fully Meets,3
2025,Shamar,Herman,29-Jan-21,12-Feb-23,Production Technician II,Jason Johnson,shamar.herman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,"Production       ",Field Operations,11-04-1975,MA,Laborer,Female,90678,Asian,Single,Fully Meets,3
2028,Linda,Combs,30-Sep-21,14-Nov-21,Production Technician I,Paul Wilcox,linda.combs@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",Field Operations,02-05-1981,MA,Tower Hand,Female,77958,Hispanic,Widowed,Fully Meets,3
2029,Marilyn,Moss,09-Sep-19,,Production Technician I,Alyssa Garrett,marilyn.moss@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,"Production       ",General - Eng,23-10-1943,MA,Billing,Female,84191,Black,Single,Fully Meets,3
2031,August,Wiley,19-Feb-22,05-Apr-23,Production Technician I,Mary Clark,august.wiley@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,"Production       ",Project Management - Con,16-06-1977,MA,Manager,Male,8786,Asian,Married,Fully Meets,3
2032,Lindsay,Pennington,16-Apr-22,25-Dec-22,Production Technician I,Daniel Stafford,lindsay.pennington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,"Production       ",Field Operations,05-11-1996,MA,Technician,Male,19087,Asian,Divorced,Fully Meets,3
2034,Jaliyah,Conway,26-Aug-21,03-Aug-23,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,"Production       ",Field Operations,19-01-1947,MA,Driver,Female,95951,Asian,Married,Fully Meets,3
2035,Raymond,Gillespie,06-Jun-20,23-Nov-21,Production Technician I,Alicia Horton,raymond.gillespie@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,"Production       ",Aerial,14-03-2001,MA,Lineman,Female,44292,Asian,Married,Fully Meets,3
2037,Ian,Hester,09-Jan-21,14-May-22,Production Technician I,Keith Morrison,ian.hester@bilearner.com,EW,Active,Contract,Zone C,Full-Time,"Production       ",General - Con,27-08-1945,MA,Clerk,Female,14973,White,Married,Fully Meets,3
2041,Sanai,Rose,13-Sep-22,,Production Technician II,Tina Jenkins,sanai.rose@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Con,18-04-1997,MA,Laborer,Female,91981,Black,Single,Fully Meets,3
2042,Luna,Arroyo,24-Nov-19,,Production Technician II,Logan Middleton,luna.arroyo@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Con,29-02-1992,MA,Technician,Female,79529,White,Married,Fully Meets,3
2043,Lorelai,Hale,19-Mar-20,,Production Technician II,Michelle Coleman,lorelai.hale@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,"Production       ",Isp,21-09-1967,MA,Technician,Female,7492,White,Married,Fully Meets,3
2044,Darrell,Horne,14-Sep-22,,Production Technician II,Christina Baldwin,darrell.horne@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,"Production       ",Wireline Construction,20-02-1992,MA,Operator,Female,16589,Black,Married,Fully Meets,3
2046,Serena,Lutz,22-May-20,,Production Technician II,Rachel Nicholson,serena.lutz@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,"Production       ",Project Management - Con,26-10-1948,MA,Manager,Female,31663,Asian,Widowed,Fully Meets,3
2050,Meadow,Atkins,11-Jan-22,16-Dec-22,Production Technician II,Lisa Smith,meadow.atkins@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,"Production       ",Wireless,03-02-1953,MA,Safety,Female,17084,White,Widowed,Fully Meets,3
2051,Jaden,Charles,26-Feb-22,,Production Technician I,Desiree Jennings,jaden.charles@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,"Production       ",Field Operations,13-04-1999,MA,Laborer,Female,18433,Black,Single,Fully Meets,3
2054,Erika,Mata,25-Oct-18,15-Oct-21,Production Technician I,Shawn Acosta,erika.mata@bilearner.com,MSC,Active,Contract,Zone C,Temporary,"Production       ",Project Management - Con,30-12-1993,MA,Coordinator,Female,41617,Black,Married,Fully Meets,3
2057,Nikhil,Rivas,15-Apr-21,,Production Technician I,Amanda Jones,nikhil.rivas@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,"Production       ",Field Operations,14-12-1964,MA,Laborer,Male,28907,Hispanic,Married,Fully Meets,3
2059,Alfred,Manning,29-Jul-23,06-Aug-23,Production Technician I,Sally Owens,alfred.manning@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",General - Con,27-07-1987,MA,Laborer,Female,7499,White,Married,Fully Meets,3
2060,Angelina,Russell,26-Jan-23,,Production Technician I,David Perkins,angelina.russell@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,18-09-1942,MA,Tower Hand,Female,96077,Asian,Divorced,Fully Meets,3
2062,Kale,Middleton,25-Oct-18,,Production Technician I,Regina Roberts,kale.middleton@bilearner.com,SVG,Active,Contract,Zone C,Temporary,"Production       ",Project Management - Con,18-07-1950,MA,Laborer,Female,35346,Hispanic,Single,Fully Meets,3
2064,Philip,Cobb,28-Aug-20,26-Dec-20,Production Technician I,Nicholas Freeman,philip.cobb@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,"Production       ",Finance & Accounting,10-05-1964,MA,Executive,Female,32823,White,Single,Fully Meets,3
2065,Bria,Spence,10-May-20,,Production Technician II,Yesenia Sandoval,bria.spence@bilearner.com,EW,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,29-02-1972,MA,Laborer,Female,18169,Other,Single,Fully Meets,3
2067,Denzel,Clark,22-Apr-22,,Production Technician II,Ariana Campbell MD,denzel.clark@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,"Production       ",Engineers,20-10-1949,MA,Project Manager,Female,97487,White,Divorced,Fully Meets,3
2068,Sidney,Lewis,05-Jun-21,,Production Technician II,William Mccall DDS,sidney.lewis@bilearner.com,PL,Active,Contract,Zone C,Part-Time,"Production       ",Field Operations,07-09-1962,MA,Laborer,Female,53645,White,Divorced,Fully Meets,3
2069,Simon,Rivers,29-Jun-22,,Production Technician II,William Wagner,simon.rivers@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,"Production       ",Wireline Construction,25-12-1991,MA,Manager,Female,43569,Other,Widowed,Fully Meets,3
2082,Jordan,Kemp,17-Feb-21,,Production Technician I,Antonio Hayes,jordan.kemp@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,"Production       ",Field Operations,08-01-1961,MA,Laborer,Male,53786,Black,Single,Fully Meets,3
2083,Edith,Richard,12-Apr-20,,Production Technician I,Barbara Mendez,edith.richard@bilearner.com,EW,Active,Contract,Zone C,Temporary,"Production       ",Engineers,16-05-1981,MA,Technician,Female,92893,Hispanic,Divorced,Fully Meets,3
2085,Layton,Goodwin,05-May-19,11-Jan-22,Production Technician I,Dana Parker,layton.goodwin@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,"Production       ",Engineers,12-07-1999,MA,Engineer,Female,8666,Asian,Married,Fully Meets,3
2089,Ethan,Rhodes,29-Dec-18,04-Jul-20,Production Technician I,Zachary Hanson,ethan.rhodes@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,"Production       ",Technology / It,04-06-1966,MA,Director,Female,93414,White,Married,Fully Meets,3
2091,Adalyn,Bass,25-Nov-22,,Production Technician II,Christopher Wallace,adalyn.bass@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,"Production       ",Field Operations,14-03-1999,MA,Locator,Female,72118,Black,Single,Fully Meets,3
2092,Hadley,Benson,13-Nov-19,,Production Technician II,Sean Jones,hadley.benson@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,"Production       ",Field Operations,09-09-1987,MA,Laborer,Female,36134,Asian,Widowed,Fully Meets,3
2094,Eli,Flores,16-Jun-19,07-Sep-21,Production Technician II,Andrew Norton,eli.flores@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,12-01-1964,MA,Groundman,Female,67210,Black,Married,Fully Meets,3
2096,Jerome,Howard,18-Jul-23,,Production Technician II,Stephen Knight,jerome.howard@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,"Production       ",Field Operations,17-07-1985,MA,Construction Manager,Female,17358,Black,Single,Fully Meets,3
2097,Parker,Fritz,06-Dec-18,09-Apr-19,Production Technician II,Kenneth Mathews,parker.fritz@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,"Production       ",Aerial,25-02-1964,MA,Lineman,Female,29605,Black,Widowed,PIP,2
2105,Joel,Hanson,19-Jan-20,,Production Technician I,Jennifer Campbell,joel.hanson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,"Production       ",General - Sga,27-01-1960,MA,Supervisor,Female,92541,Hispanic,Single,Needs Improvement,4
2106,Tony,Mendoza,14-Apr-19,20-Jan-23,Production Technician I,Timothy Walters,tony.mendoza@bilearner.com,WBL,Active,Contract,Zone C,Temporary,"Production       ",Wireline Construction,14-11-1962,MA,Foreman,Male,47601,White,Widowed,Exceeds,2
2109,Zain,Tanner,23-Feb-21,,Production Technician I,Jeremiah Harper,zain.tanner@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,22-11-1988,MA,Tower Hand,Female,51689,Other,Divorced,Exceeds,5
2110,Richard,Deleon,04-Jun-21,,Production Technician I,Jessica Shaffer,richard.deleon@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,"Production       ",General - Sga,13-05-1948,MA,Vp,Female,97553,Black,Single,Exceeds,4
2114,Abagail,Moran,24-Aug-19,,Production Technician II,Caitlin Stokes,abagail.moran@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,"Production       ",Engineers,24-04-1992,MA,Project Manager,Female,38475,White,Single,Exceeds,4
2116,Stanley,Bowen,21-Aug-21,,Production Technician II,David Cook,stanley.bowen@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,"Production       ",Engineers,03-09-1946,MA,Engineer,Female,81288,Black,Divorced,Needs Improvement,4
2118,Dale,Mendoza,28-Jan-20,,Production Technician II,Sherry Le,dale.mendoza@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,"Production       ",Project Management - Eng,06-11-2000,MA,Coordinator,Female,41529,White,Widowed,Exceeds,5
