EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1826,Giada,Santos,31-Jan-21,03-Jun-22,Production Technician I,Robert Sanchez,giada.santos@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,"Production       ",Aerial,17-11-1941,MA,Foreman,Female,57901,Other,Widowed,Exceeds,3
1828,Kaylah,Ramos,01-Mar-20,26-Mar-22,Production Technician I,Patrick Hall,kaylah.ramos@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,"Production       ",Wireline Construction,09-04-1983,MA,Foreman,Male,64947,Black,Divorced,Exceeds,3
1829,Camille,Fritz,29-Feb-20,,Production Technician I,Joel Flynn,camille.fritz@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,"Production       ",Engineers,13-08-1987,MA,Project Manager,Male,37531,White,Married,Exceeds,3
1831,Emerson,Gallagher,26-Jun-22,15-Jun-23,Production Technician I,Daniel Mathis,emerson.gallagher@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,"Production       ",Isp,14-10-1970,MA,Technician,Female,40762,Asian,Widowed,Needs Improvement,3
1833,Ainsley,Booth,01-Jan-23,,Production Technician I,Anita Chapman,ainsley.booth@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,31-12-1983,MA,Technician,Female,3284,White,Married,Needs Improvement,3
1835,Colin,Cherry,10-Sep-21,19-Jul-22,Production Technician II,Danielle Reyes,colin.cherry@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,"Production       ",Field Operations,25-11-1982,MA,Laborer,Female,5480,Asian,Single,Needs Improvement,3
1836,Karla,Hines,19-Jun-19,,Production Technician II,Daniel Hardy,karla.hines@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,"Production       ",Field Operations,14-01-1971,MA,Laborer,Male,35394,Hispanic,Divorced,Needs Improvement,3
1837,Colton,Decker,16-Aug-21,,Production Technician II,Michael Graves,colton.decker@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,"Production       ",Project Management - Con,17-06-1975,MA,Technician,Female,5981,Asian,Divorced,Needs Improvement,3
1840,Jenna,Casey,08-Jan-21,,Production Technician I,Misty Brown,jenna.casey@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,"Production       ",General - Eng,07-08-1969,MA,Drafter,Female,56925,Hispanic,Single,Exceeds,3
1841,Remington,Bullock,14-Aug-18,,Production Technician I,Brian Paul,remington.bullock@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,"Production       ",Field Operations,19-10-1958,MA,Operator,Female,62148,Hispanic,Widowed,Exceeds,3
1842,Delaney,Stewart,30-Jul-21,,Production Technician I,Ricardo Harris,delaney.stewart@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,"Production       ",General - Con,10-05-1998,MA,Coordinator,Male,20467,Asian,Divorced,Exceeds,3
1849,Cindy,York,28-Jan-22,,Production Technician I,Mary Conley,cindy.york@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,"Production       ",Project Management - Con,28-05-1960,MA,Project Manager,Female,31815,Hispanic,Divorced,PIP,3
1851,Tripp,Blake,11-Nov-21,01-Aug-22,Production Technician I,Angelica Vazquez,tripp.blake@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,"Production       ",General - Con,29-10-1967,MA,Laborer,Female,57276,Hispanic,Single,PIP,3
1853,Jaime,Morrow,31-Mar-22,,Production Technician II,Tara Fields,jaime.morrow@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,"Production       ",Wireline Construction,24-12-1957,MA,Lineman,Female,26452,Other,Divorced,PIP,3
1855,Keith,Haas,25-Jul-22,26-Apr-23,Production Technician II,Lisa Hernandez,keith.haas@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",General - Con,19-05-1947,MA,Locator,Male,42024,Other,Married,Exceeds,3
1860,Frankie,Banks,10-Dec-19,07-Mar-20,Production Technician I,Jenna Perry,frankie.banks@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,"Production       ",Project Management - Con,09-06-2000,MA,Coordinator,Female,34484,Asian,Divorced,Exceeds,3
1867,Mauricio,Buchanan,09-Jan-21,17-Aug-21,Production Technician I,Natalie Roman,mauricio.buchanan@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,"Production       ",Engineers,01-11-1942,MA,Technician,Male,25698,Asian,Divorced,Needs Improvement,3
1870,Shelby,Frazier,04-Oct-22,,Production Technician I,Steven Reid,shelby.frazier@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,"Production       ",Engineers,31-03-1992,MA,Engineer,Female,73361,Hispanic,Married,Fully Meets,3
1872,Reyna,Good,05-Dec-22,18-Jun-23,Production Technician I,Andrew Ball,reyna.good@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,"Production       ",Field Operations,21-12-1972,MA,Laborer,Female,64371,Hispanic,Married,Fully Meets,3
1874,Saniyah,Schroeder,05-Nov-21,,Production Technician II,Brenda Thompson,saniyah.schroeder@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,"Production       ",Technology / It,08-12-1960,MA,Technician,Male,35018,Asian,Widowed,Fully Meets,3
1878,Kobe,Crosby,02-Oct-22,28-Jun-23,Production Technician I,Elizabeth Miller,kobe.crosby@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,"Production       ",Splicing,17-06-2001,MA,Manager,Female,78562,White,Single,Fully Meets,3
1879,Carmen,Davidson,25-Nov-18,14-Jun-20,Production Technician I,David Vasquez,carmen.davidson@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,"Production       ",Engineers,30-10-1965,MA,Engineer,Female,56517,Black,Single,Fully Meets,3
1881,Alena,Bonilla,01-May-19,,Production Technician I,Thomas Lee,alena.bonilla@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,"Production       ",Field Operations,14-10-2000,MA,Technician,Male,54917,Asian,Single,Fully Meets,3
1883,Giselle,Butler,27-Aug-18,23-Mar-19,Production Technician I,Regina Goodwin,giselle.butler@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,"Production       ",Project Management - Con,03-07-1967,MA,Project Manager,Female,26876,Black,Single,Fully Meets,3
1885,Jabari,Guerrero,07-Jan-22,,Production Technician I,Peter Giles,jabari.guerrero@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,"Production       ",General - Con,23-05-1984,MA,Technician,Male,67723,Other,Married,Fully Meets,3
1888,Darian,Wall,05-May-20,25-Jul-23,Production Technician I,Veronica Murphy,darian.wall@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,"Production       ",Engineers,26-12-1947,MA,Engineer,Female,36015,White,Married,Fully Meets,3
1889,Kaleb,Cole,23-Nov-20,,Production Technician I,Kelsey Thompson,kaleb.cole@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,"Production       ",General - Con,14-02-1957,MA,Laborer,Female,19032,Other,Divorced,Fully Meets,3
1890,Anthony,Terrell,28-Mar-22,,Production Technician I,Cole Johns,anthony.terrell@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,"Production       ",Splicing,24-05-1968,MA,Laborer,Female,55466,White,Widowed,Fully Meets,3
1900,Jonas,Braun,06-Apr-20,,Production Technician I,Lauren Thompson,jonas.braun@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,"Production       ",General - Con,22-03-1960,MA,Clerk,Female,46828,Hispanic,Widowed,Fully Meets,3
1901,Meadow,Howe,30-Jan-23,,Production Technician I,Diana Cox,meadow.howe@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,"Production       ",Engineers,09-08-1959,MA,Engineer,Female,51699,White,Divorced,Fully Meets,3
1905,Sonia,Chung,06-Apr-22,,Production Technician I,Sean Moon,sonia.chung@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,"Production       ",Wireline Construction,10-03-1972,MA,Vp,Female,85085,Asian,Married,Fully Meets,3
1906,Bryce,Mills,22-Feb-21,,Production Technician I,Holly Hudson,bryce.mills@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,03-08-1947,MA,Laborer,Male,11009,Hispanic,Widowed,Fully Meets,3
1908,Selina,Gonzalez,18-Jan-20,,Production Technician I,Bonnie Hardin,selina.gonzalez@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,"Production       ",Field Operations,19-05-1942,MA,Technician,Female,71466,White,Widowed,Fully Meets,3
1911,Kael,Fisher,24-Jan-21,27-Jan-22,Production Technician I,Angela Bailey,kael.fisher@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,"Production       ",Wireline Construction,12-06-1991,MA,Laborer,Female,36064,White,Divorced,Fully Meets,3
1912,Erica,French,06-Mar-20,06-Mar-21,Production Technician II,Brett Sims,erica.french@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,"Production       ",Engineers,16-10-1987,MA,Engineer,Female,7544,Asian,Married,Fully Meets,3
1913,Damaris,Oneal,19-Nov-22,15-Feb-23,Production Technician II,Natalie Johnson,damaris.oneal@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,"Production       ",General - Con,26-07-1972,MA,Lineman,Male,70057,White,Married,Fully Meets,3
1914,Rebecca,Craig,15-Mar-19,02-Oct-19,Production Technician II,Deanna Freeman,rebecca.craig@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,"Production       ",Engineers,04-04-1981,MA,Project Manager,Female,34085,Other,Married,Fully Meets,3
1915,Carley,Waters,11-May-23,05-Jul-23,Production Technician II,Mary Todd,carley.waters@bilearner.com,NEL,Leave of Absence,Part-Time,Zone B,Temporary,"Production       ",General - Con,23-07-1946,MA,Laborer,Female,25099,Asian,Divorced,Fully Meets,3
1917,Megan,Huang,29-May-19,,Production Technician I,Joseph Bryant,megan.huang@bilearner.com,EW,Active,Contract,Zone B,Full-Time,"Production       ",General - Eng,03-11-1960,MA,Engineer,Female,39874,Black,Single,Fully Meets,3
1918,Callum,Blair,09-Jan-23,14-Mar-23,Production Technician I,Kayla Shelton,callum.blair@bilearner.com,MSC,Active,Contract,Zone B,Temporary,"Production       ",Field Operations,12-09-1990,MA,Supervisor,Female,36065,Black,Single,Fully Meets,3
1920,Darius,Duke,26-Jan-21,06-Aug-21,Production Technician I,Mary Morgan,darius.duke@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,"Production       ",Field Operations,03-08-1948,MA,Tower Hand,Female,81226,Hispanic,Widowed,Fully Meets,3
1923,Giana,Roach,31-Mar-23,30-Apr-23,Production Technician I,John Adams,giana.roach@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,"Production       ",People Services,05-11-1966,MA,Director,Female,46757,Other,Widowed,Fully Meets,3
1924,Teagan,Swanson,16-May-23,29-May-23,Production Technician I,Derek Thompson,teagan.swanson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,29-11-1994,MA,Foreman,Female,53602,Hispanic,Married,Fully Meets,3
1925,Jerome,Fischer,29-Apr-23,07-Jul-23,Production Technician I,Jason Kelly,jerome.fischer@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,"Production       ",Splicing,13-02-1980,MA,Laborer,Male,91520,Other,Divorced,Fully Meets,3
1931,Yurem,Donovan,09-Nov-22,,Production Technician I,Donna Jones,yurem.donovan@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,"Production       ",Fielders,22-12-1999,MA,Engineer,Female,17678,White,Single,Fully Meets,3
1934,Donysha,Kampew,25-Jun-19,04-Oct-20,Sales Manager,Steve Grant,donysha.kampew@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Sales,General - Eng,29-09-1991,PA,Supervisor,Female,19444,Other,Widowed,Fully Meets,3
1936,Ronald,Gross,02-Feb-23,,Production Technician II,Mary Weber,ronald.gross@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Sales,Field Operations,26-05-1991,PA,Technician,Female,78866,Hispanic,Widowed,Fully Meets,3
1948,Skyla,Lambert,02-Jul-22,09-Aug-22,Production Technician II,Teresa Williamson,skyla.lambert@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Sales,Splicing,08-12-1963,PA,Splicer,Female,46619,Black,Married,Fully Meets,3
1953,Barbara,Sutwell,06-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,"Production       ",Finance & Accounting,20-02-1976,MA,Cfo,Female,2718,Asian,Divorced,Fully Meets,3
1958,Lin,Chan,04-Jul-19,,Production Technician I,Neil Aguilar,lin.chan@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,"Production       ",Sales & Marketing,18-10-1990,MA,Assistant,Female,2170,Other,Married,Fully Meets,3
1959,Kamrin,Sander,01-Apr-22,28-Apr-22,Production Technician I,Kirsten Patel,kamrin.sander@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,"Production       ",Project Management - Con,02-08-1989,MA,Coordinator,Female,2154,Asian,Married,Fully Meets,3
1963,Judy,Jung,14-Sep-20,31-Aug-21,Production Technician I,Tiffany Baker,judy.jung@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",General - Con,08-05-1972,MA,Technician,Female,2446,Other,Married,Fully Meets,3
1964,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,april.evensen@bilearner.com,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,"Production       ",Executive,27-03-1969,MA,Manager,Female,2458,Other,Married,Fully Meets,3
1968,Theresa,Wallace,01-Sep-19,,Production Technician I,Cynthia Watkins,theresa.wallace@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,"Production       ",General - Con,29-06-1955,MA,Laborer,Female,1887,Asian,Widowed,Fully Meets,3
1973,Lisa,Lunquist,14-Nov-19,,Production Technician II,Angela Watson,lisa.lunquist@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,"Production       ",General - Con,10-10-1991,MA,Laborer,Female,2324,Black,Married,Fully Meets,3
1977,Paxton,Clarke,26-Dec-22,04-Jul-23,Production Technician I,Ashley Williams,paxton.clarke@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",Field Operations,22-09-1952,MA,Technician,Female,4549,White,Single,Fully Meets,3
1978,Lillian,Hines,05-Oct-21,02-Jul-23,Production Technician I,James Foster,lillian.hines@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,"Production       ",Finance & Accounting,22-12-1976,MA,Administration,Female,61287,Other,Divorced,Fully Meets,3
1979,Liam,Snow,25-Sep-22,27-Mar-23,Production Technician I,Christopher Sanford,liam.snow@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,"Production       ",Engineers,25-03-1972,MA,Engineer,Female,61958,Asian,Single,Fully Meets,3
1984,Laura,Gutierrez,24-Jun-20,,Production Technician I,Samantha Bryant,laura.gutierrez@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,"Production       ",Catv,11-02-1948,MA,Splicer,Female,8522,Black,Single,Fully Meets,3
1985,Braxton,Rojas,19-Mar-23,04-Apr-23,Production Technician I,Hunter Cervantes,braxton.rojas@bilearner.com,SVG,Active,Contract,Zone B,Temporary,"Production       ",General - Con,09-11-1963,MA,Lineman,Female,88359,White,Widowed,Fully Meets,3
1991,Lola,Hensley,18-Jun-19,05-Jul-23,Production Technician II,Kimberly Fox,lola.hensley@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,"Production       ",General - Con,01-01-1949,MA,Technician,Female,67662,Other,Married,Fully Meets,3
1997,Karli,Ross,28-Feb-19,11-Oct-19,Production Technician II,Ricky Stephens,karli.ross@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,"Production       ",Wireline Construction,09-06-1990,MA,Project Manager,Female,64180,Asian,Divorced,Fully Meets,3
2001,Gilbert,Newman,09-Oct-19,06-Jan-23,Production Technician I,Kimberly Meyer,gilbert.newman@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",Yard (Material Handling),17-08-1977,MA,Coordinator,Female,18299,White,Widowed,Fully Meets,3
2002,Roberto,Rosales,12-Oct-18,21-Jul-23,Production Technician I,Amanda Garcia,roberto.rosales@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,"Production       ",General - Con,25-05-1990,MA,Laborer,Female,81634,White,Married,Fully Meets,3
2003,Justice,Rhodes,13-Apr-20,28-Nov-22,Production Technician I,Kathleen Hayes,justice.rhodes@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,"Production       ",Shop (Fleet),01-07-1985,MA,Welder,Female,48650,Other,Married,Fully Meets,3
2004,Adyson,Esparza,25-Apr-21,,Production Technician I,Michael Austin,adyson.esparza@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,"Production       ",Engineers,05-04-2001,MA,Engineer,Female,72181,Other,Divorced,Fully Meets,3
2005,Laci,Baird,21-Dec-18,16-Nov-22,Production Technician I,Glenn Rollins,laci.baird@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,"Production       ",Splicing,09-03-1947,MA,Laborer,Female,53844,Asian,Widowed,Fully Meets,3
2010,Araceli,Mcguire,04-Feb-23,24-Jun-23,Production Technician I,Eric Vincent,araceli.mcguire@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,"Production       ",Catv,07-03-1949,MA,Laborer,Female,71663,Hispanic,Married,Fully Meets,3
2011,Naomi,Hardin,03-Jul-22,12-Jul-22,Production Technician I,Nichole Jordan,naomi.hardin@bilearner.com,EW,Active,Contract,Zone B,Temporary,"Production       ",Finance & Accounting,06-08-1994,MA,Clerk,Female,91439,Asian,Married,Fully Meets,3
2012,Darnell,Eaton,24-Jan-20,14-Sep-22,Production Technician I,Jason Kennedy,darnell.eaton@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,"Production       ",General - Sga,06-06-1984,MA,Vp,Female,44651,White,Single,Fully Meets,3
2014,Malaki,Richards,13-Mar-22,,Production Technician II,Corey Roberts,malaki.richards@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,"Production       ",Splicing,11-11-1984,MA,Technician,Female,6175,Asian,Divorced,Fully Meets,3
2015,Markus,Robles,02-Jun-23,,Production Technician II,Nicholas Torres,markus.robles@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,"Production       ",Engineers,05-03-1992,MA,Engineer,Female,23634,White,Widowed,Fully Meets,3
2017,Shaniya,Wolfe,02-Dec-19,,Production Technician II,Miguel Brown,shaniya.wolfe@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,"Production       ",Aerial,17-04-1971,MA,Laborer,Female,10719,Black,Single,Fully Meets,3
2022,Jocelyn,Valentine,24-May-19,,Production Technician II,Stephanie Bridges,jocelyn.valentine@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,"Production       ",Wireless,30-08-1941,MA,Operator,Female,21322,White,Divorced,Fully Meets,3
2030,Yuliana,Nelson,26-Apr-19,13-May-19,Production Technician I,Nicole Rodriguez,yuliana.nelson@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,"Production       ",Wireline Construction,13-08-1982,MA,Operator,Female,34988,Asian,Married,Fully Meets,3
2039,Carson,Pennington,22-Apr-22,,Production Technician I,Andrea Riley,carson.pennington@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,"Production       ",Field Operations,04-10-1957,MA,Operator,Female,29345,White,Single,Fully Meets,3
2040,Brynlee,Crawford,05-Dec-21,26-Jun-23,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,NEL,Future Start,Contract,Zone B,Temporary,"Production       ",General - Con,04-12-1949,MA,Lineman,Female,33621,Other,Divorced,Fully Meets,3
2048,Khalil,Lee,07-Feb-22,,Production Technician II,Adam Bates,khalil.lee@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,"Production       ",Aerial,06-04-1995,MA,Laborer,Female,4321,Asian,Married,Fully Meets,3
2052,Blaine,Contreras,10-Jun-20,13-Nov-22,Production Technician I,Dr. Donald Henry,blaine.contreras@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,"Production       ",Field Operations,12-05-1956,MA,Laborer,Female,61020,Hispanic,Married,Fully Meets,3
2053,Kolten,Kim,27-Sep-21,,Production Technician I,Curtis Gonzales,kolten.kim@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,"Production       ",Engineers,09-02-1989,MA,Engineer,Female,34501,White,Divorced,Fully Meets,3
2063,Kailyn,Montgomery,20-May-21,,Production Technician I,Raymond Johnson,kailyn.montgomery@bilearner.com,EW,Active,Contract,Zone B,Full-Time,"Production       ",Aerial,26-03-1944,MA,Groundman,Female,72585,Hispanic,Married,Fully Meets,3
2073,Armani,Barker,03-Mar-23,06-Aug-23,Production Technician II,Daniel Lee,armani.barker@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,18-07-1956,MA,Manager,Female,52861,Hispanic,Single,Fully Meets,3
2074,Tamia,Byrd,19-Aug-19,,Production Technician II,Michelle Williams,tamia.byrd@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,25-11-1967,MA,Supervisor,Female,11079,Hispanic,Widowed,Fully Meets,3
2078,Alejandra,Barnes,26-Sep-18,15-Oct-19,Production Technician I,Yolanda Sanders,alejandra.barnes@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,"Production       ",Field Operations,26-10-1986,MA,Laborer,Female,50499,White,Single,Fully Meets,3
2079,Emilio,Daniel,19-Jun-22,,Production Technician I,Michael Potts,emilio.daniel@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,"Production       ",General - Con,12-06-1956,MA,Flagger,Female,60487,White,Married,Fully Meets,3
2080,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,WBL,Active,Contract,Zone B,Temporary,"Production       ",Catv,03-11-1960,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
2084,Dustin,Snow,30-Mar-21,,Production Technician I,Steven Phelps,dustin.snow@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,"Production       ",Sales & Marketing,06-02-1971,MA,Assistant,Female,77142,Hispanic,Divorced,Fully Meets,3
2088,Lia,Orr,19-Jul-19,,Production Technician I,Wendy Adams,lia.orr@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,"Production       ",Yard (Material Handling),27-05-1960,MA,Coordinator,Female,37040,White,Divorced,Fully Meets,3
2090,Alexis,Nielsen,12-Jan-23,,Production Technician II,Michelle Dickerson,alexis.nielsen@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,"Production       ",General - Sga,30-10-1942,MA,Assistant,Female,33206,Asian,Divorced,Fully Meets,3
2098,Phillip,Fuentes,15-Jul-20,,Production Technician II,Robert Mercado,phillip.fuentes@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,"Production       ",Catv,19-05-1950,MA,Laborer,Female,51886,Other,Divorced,PIP,5
2099,Drake,Wiggins,30-Oct-18,,Production Technician I,Victor Graves DVM,drake.wiggins@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,"Production       ",General - Sga,29-03-1969,MA,Vp,Female,66261,Hispanic,Widowed,PIP,4
2101,Justice,Curry,28-Dec-22,13-May-23,Production Technician I,Sarah Carter,justice.curry@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,"Production       ",Fielders,13-12-1964,MA,Engineer,Female,35098,Hispanic,Married,PIP,5
2102,Valeria,Zavala,24-Mar-23,,Production Technician I,Jose Harris,valeria.zavala@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,"Production       ",Field Operations,23-01-1966,MA,Driller,Female,90728,Asian,Single,Exceeds,2
2107,Jacqueline,Black,02-Jun-23,24-Jul-23,Production Technician I,Jesse Gilmore,jacqueline.black@bilearner.com,NEL,Active,Contract,Zone B,Temporary,"Production       ",Field Operations,27-12-1943,MA,Project Manager,Female,68361,Hispanic,Widowed,Exceeds,1
2112,Emilio,Pierce,30-Jul-19,21-Jan-20,Production Technician I,Cristina Davis,emilio.pierce@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,"Production       ",Engineers,24-09-1943,MA,Technician,Female,65114,Other,Widowed,Exceeds,4
2113,Emerson,Wood,09-Jul-20,10-Dec-22,Production Technician I,Lisa Manning,emerson.wood@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,"Production       ",General - Con,20-10-1944,MA,Clerk,Female,9677,White,Widowed,Exceeds,2
2117,Terrell,Hanna,22-Jun-20,,Production Technician II,Blake Proctor,terrell.hanna@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,"Production       ",Field Operations,17-05-1993,MA,Laborer,Female,45637,Hispanic,Divorced,Exceeds,2
2123,Chace,Farley,10-Sep-21,,Production Technician I,Jackie Tran,chace.farley@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,"Production       ",Catv,12-02-1979,MA,Project Manager,Female,96364,White,Widowed,Exceeds,2
2124,Spencer,Hicks,21-Feb-23,09-Jul-23,Production Technician I,Kristin Lee,spencer.hicks@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,"Production       ",Wireline Construction,09-08-1950,MA,Laborer,Female,42707,White,Single,Exceeds,2
2125,Leslie,Zamora,09-Aug-19,,Production Technician I,Sean Ayers,leslie.zamora@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,"Production       ",Engineers,30-05-2001,MA,Project Manager,Female,1514,White,Divorced,Exceeds,4
2129,Raina,Best,07-Oct-19,,Production Technician I,Samantha Alexander,raina.best@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,"Production       ",Field Operations,02-02-1988,MA,Technician,Male,40632,Other,Divorced,Needs Improvement,2
2134,Beatrice,Faulkner,28-Feb-22,31-May-23,Production Technician I,Vanessa Garcia,beatrice.faulkner@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,"Production       ",Aerial,09-07-2001,MA,Foreman,Female,36904,Hispanic,Widowed,Exceeds,2
2137,Carlos,Murphy,31-Dec-22,15-Jan-23,Production Technician II,Joseph Guerra,carlos.murphy@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,"Production       ",General - Con,21-02-1962,MA,Laborer,Female,53948,Black,Married,Exceeds,5
2139,Kaleb,Elliott,05-May-20,,Production Technician II,Laura Fernandez,kaleb.elliott@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,"Production       ",Aerial,30-03-1968,MA,Laborer,Female,3763,White,Widowed,Exceeds,2
2144,Pierre,Craig,25-Aug-22,,Production Technician II,Matthew Valdez,pierre.craig@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,"Production       ",Field Operations,28-01-1998,MA,Laborer,Female,80572,Hispanic,Divorced,Exceeds,2
2147,Vance,Cain,14-Aug-20,27-Oct-21,Production Technician I,Jessica Myers,vance.cain@bilearner.com,NEL,Active,Contract,Zone B,Temporary,"Production       ",Aerial,06-11-1981,MA,Lineman,Female,80599,Hispanic,Divorced,Exceeds,4
2150,Ishaan,Sheppard,21-Jan-23,29-Mar-23,Production Technician I,Eric Rivera,ishaan.sheppard@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,"Production       ",Splicing,06-10-1971,MA,Splicer,Female,73850,Asian,Widowed,Exceeds,5
